source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @WashTimes: Trump to mark completion of border wall's 200th milehttps://t.co/jEgEQev9vU https://t.co/u3wgZMHBWo,6/22/2020 4:32,9516,0,FALSE,1.27492E+18
Twitter for iPhone,“His (President Trump’s) policies set a foundation that allowed us to survive the pandemic.” @HeyTammyBruce @SteveHiltonx @FoxNews  True we built something so strong that we are now setting economic growth records again - Jobs &amp; Growth!!!,6/22/2020 4:14,16002,69308,FALSE,1.27492E+18
Twitter for iPhone,A Democrat win in 2020 would be a tragic setback for African Americans! @SteveHiltonx @FoxNews,6/22/2020 4:07,29088,145517,FALSE,1.27492E+18
Twitter for iPhone,The Democrat House wants to pass a Bill this week that will destroy our police. Republican Congressmen &amp; Congresswomen will hopefully fight hard to defeat it. We must protect and cherish our police they keep us safe!,6/21/2020 23:22,52577,225349,FALSE,1.27485E+18
Twitter for iPhone,https://t.co/qI3AVrh23p,6/21/2020 16:02,47863,329278,FALSE,1.27473E+18
Twitter for iPhone,Republicans are the party of LIBERTY EQUALITY and JUSTICE for ALL. We are the Party of Abraham Lincoln and the party of LAW AND ORDER! https://t.co/H6Qnf6J3GB,6/21/2020 2:59,45394,190519,FALSE,1.27454E+18
Twitter for iPhone,https://t.co/7Oq3roNveU,6/21/2020 2:56,19186,81737,FALSE,1.27454E+18
Twitter for iPhone,Joe Biden’s record can be summed up as 4 decades of betrayal calamity and failure — he NEVER did ANYTHING! https://t.co/y7f9FoDtl4,6/21/2020 2:45,26953,107711,FALSE,1.27453E+18
Twitter for iPhone,THE SILENT MAJORITY IS STRONGER THAN EVER BEFORE! #MAGA https://t.co/AoIcroQUQd,6/21/2020 2:12,61503,299097,FALSE,1.27453E+18
Twitter for iPhone,https://t.co/V2I4kvMHrc,6/21/2020 2:08,31453,133977,FALSE,1.27452E+18
Twitter for iPhone,RT @realDonaldTrump: Any protesters anarchists agitators looters or lowlifes who are going to Oklahoma please understand you will not b…,6/20/2020 18:04,79464,0,FALSE,1.2744E+18
Twitter for iPhone,RT @realDonaldTrump: “THE SILENT MAJORITY IS STRONGER THAN EVER BEFORE.”,6/20/2020 18:04,49622,0,FALSE,1.2744E+18
Twitter for iPhone,RT @realDonaldTrump: https://t.co/Kr5E8R90Ey,6/20/2020 18:03,28165,0,FALSE,1.2744E+18
Twitter for iPhone,"RT @BreitbartNews: ""They are like that one girlfriend you had that's just an idiot that believes every lie some guy tells her at a bar."" ht…",6/20/2020 18:00,12147,0,FALSE,1.2744E+18
Twitter for iPhone,RT @BreitbartNews: REVEALED: An anti-deportation group partnering with George Soros's Open Society Foundation is one of the groups behind t…,6/20/2020 17:56,21369,0,FALSE,1.2744E+18
Twitter for iPhone,RT @BreitbartNews: President Trump's justice department is defending women's sports from an Idaho lawsuit by transgender activists and fro…,6/20/2020 17:55,7129,0,FALSE,1.2744E+18
Twitter for iPhone,....Bolton broke the law and has been called out and rebuked for so doing with a really big price to pay. He likes dropping bombs on people and killing them. Now he will have bombs dropped on him!,6/20/2020 15:40,25260,113403,FALSE,1.27437E+18
Twitter for iPhone,BIG COURT WIN against Bolton. Obviously with the book already given out and leaked to many people and the media nothing the highly respected Judge could have done about stopping it...BUT strong &amp; powerful statements &amp; rulings on MONEY &amp; on BREAKING CLASSIFICATION were made....,6/20/2020 15:40,33479,147302,FALSE,1.27437E+18
Twitter for iPhone,.....who was all washed up until I brought him back and gave him a chance broke the law by releasing Classified Information (in massive amounts). He must pay a very big price for this as others have before him. This should never to happen again!!!,6/20/2020 14:46,15710,69724,FALSE,1.27435E+18
Twitter for iPhone,Wow I finally agree with failed political consultant Steve Schmidt who called Wacko John Bolton “a despicable man who failed in his duty to protect America.” Also stated that he should never be allowed to serve in government again. So true! Plain and simple John Bolton....,6/20/2020 14:46,25622,117549,FALSE,1.27435E+18
Twitter for iPhone,https://t.co/c3dhaQubWv,6/20/2020 5:25,15069,56408,FALSE,1.27421E+18
Twitter for iPhone,https://t.co/28X28gxFtV,6/20/2020 5:20,15252,57068,FALSE,1.27421E+18
Twitter Media Studio,https://t.co/0LKTMOgk1T,6/20/2020 5:06,13464,45249,FALSE,1.27421E+18
Twitter for iPhone,RT @charliekirk11: This man is NOT black according to Joe BidenMaybe Joe just doesn’t want him spreading the TRUTH about the Democrat Par…,6/20/2020 4:53,30937,0,FALSE,1.2742E+18
Twitter for iPhone,RT @realDonaldTrump: Joe Biden’s rally. ZERO enthusiasm! https://t.co/IB2BrrmTPH,6/20/2020 4:47,44632,0,FALSE,1.2742E+18
Twitter for iPhone,Watch Live: Trump Supporters Descend on Tulsa on Eve of Trump Rally https://t.co/0NxMjzvQdt via @BreitbartNews Thank you to all. See you tonight in Tulsa!,6/20/2020 4:45,14850,55577,FALSE,1.2742E+18
Twitter for iPhone,The D.C. Police are not doing their job as they watch a statue be ripped down &amp; burn. These people should be immediately arrested. A disgrace to our Country!  @MayorBowser,6/20/2020 3:29,43517,190421,FALSE,1.27418E+18
Twitter for iPhone,RT @thejtlewis: Joe Biden is reportedly deciding between Kamala Harris and Susan Rice to be his running mate. The Democrats have had 4 ye…,6/20/2020 3:09,13807,0,FALSE,1.27418E+18
Twitter for iPhone,RT @JoeTalkShow: Susan Rice lied her ass off over and over about what caused the terrorist attack in #Benghazi.  She should know about tras…,6/20/2020 3:09,13034,0,FALSE,1.27418E+18
Twitter for iPhone,RT @charliekirk11: Susan Rice is a proven liar and a disgrace to our country.,6/20/2020 3:08,20856,0,FALSE,1.27418E+18
Twitter for iPhone,RT @ErrolWebber: The Biden campaign can't decide between Kamala Harris and Susan Rice for his Vice President. When those are your choices…,6/20/2020 3:08,11568,0,FALSE,1.27418E+18
Twitter for iPhone,RT @LbrtyNow: @UrbanAchievr Susan Rice knowingly lied to America about “the video” - Obama and Clinton abandon our Patriots Rice abaondon…,6/20/2020 3:08,10679,0,FALSE,1.27418E+18
Twitter for iPhone,Informed Dr. Fauci this morning that he has nothing to do with NFL Football. Forced Democrat run Minnesota to bring in the National Guard &amp; end rioting &amp; looting after seeing the destruction &amp; crime in Minneapolis. 100% successful! Waiting to hear from Dem run Washington State...,6/20/2020 2:42,27630,125794,FALSE,1.27417E+18
Twitter for iPhone,....as to whether they want help in taking back Seattle. Ready to move quickly! Damage to various Democrat run Cities &amp; States including statue demolition should not be allowed to happen. Ready to solve problem quickly! Federal Government is Ready Willing &amp; Able!@TuckerCarlson,6/20/2020 2:42,15805,70872,FALSE,1.27417E+18
Twitter for iPhone,@TuckerCarlson,6/20/2020 2:42,8848,46220,FALSE,1.27417E+18
Twitter for iPhone,RT @realDonaldTrump: Tony Fauci has nothing to do with NFL Football. They are planning a very safe and controlled opening. However if they…,6/20/2020 0:24,45933,0,FALSE,1.27414E+18
Twitter for iPhone,https://t.co/Kr5E8R90Ey,6/19/2020 22:59,28165,113953,FALSE,1.27411E+18
Twitter for iPhone,Joe Biden’s rally. ZERO enthusiasm! https://t.co/IB2BrrmTPH,6/19/2020 20:44,44632,201937,FALSE,1.27408E+18
Twitter for iPhone,Why are Democrats and unions working against life-changing school choice for underserved children? President Trump supports SCHOOL CHOICE! #SchoolChoiceNow https://t.co/pgj0tzKz6R,6/19/2020 20:24,21492,68556,FALSE,1.27408E+18
Twitter for iPhone,Senator Mitch McConnell (@Team_Mitch) always delivers for the people of Kentucky who will hopefully re-elect their powerful Senate Majority Leader. Mitch has helped us Make America Great Again and has my Complete and Total Endorsement! #KYSEN https://t.co/Qtn1SUpPxy,6/19/2020 20:21,9089,36379,FALSE,1.27407E+18
Twitter for iPhone,Congressman @BrettGuthrie fights for the Commonwealth of Kentucky! A West Point graduate he is Strong on Jobs Reducing Taxes and our Great Military and Vets. Brett has my Complete and Total Endorsement! #KY02 https://t.co/x5QJfhmUni,6/19/2020 19:49,8100,31130,FALSE,1.27407E+18
Twitter for iPhone,.@ScottTaylorVA is a fighter for Virginia and we need him back in Congress! He served our Country as a Navy SEAL and he is Strong on the Border Military and the Second Amendment. Scott has my Complete and Total Endorsement! #VA02 https://t.co/MnRy98uKGI,6/19/2020 19:48,7819,29197,FALSE,1.27407E+18
Twitter for iPhone,Congressman Hal Rogers is doing a tremendous job for the people of Kentucky! He is Strong on the Border Life and always Protects your Second Amendment. Hal has my Complete and Total Endorsement! #KY05https://t.co/01BQd9ekLO,6/19/2020 19:48,7989,30708,FALSE,1.27407E+18
Twitter for iPhone,Congressman @JamesComer is working hard for the people of Kentucky! He fights for his fellow Farmers and is Strong on Trade Cutting Taxes and the Second Amendment. Jamie has my Complete and Total Endorsement! #KY01https://t.co/Nn1tjduETw,6/19/2020 19:48,7192,27067,FALSE,1.27407E+18
Twitter for iPhone,I just spoke to the highly respected Mayor of Tulsa G.T. Bynum who informed me there will be no curfew tonight or tomorrow for our many supporters attending the #MAGA Rally. Enjoy yourselves - thank you to Mayor Bynum! @gtbynum,6/19/2020 19:09,30841,119814,FALSE,1.27406E+18
Twitter for iPhone,Tony Fauci has nothing to do with NFL Football. They are planning a very safe and controlled opening. However if they don’t stand for our National Anthem and our Great American Flag I won’t be watching!!!,6/19/2020 15:48,45933,234759,FALSE,1.27401E+18
Twitter for iPhone,Why are the Democrats allowed to make fake and fraudulent ads. They should be called out. They did nothing when they had the chance. I have done FAR more than any President in first 3 1/2 years!,6/19/2020 14:25,29665,131166,FALSE,1.27399E+18
Twitter for iPhone,The Democrats are doing totally false advertising. They have done NOTHING for years including when Sleepy Joe was V.P. and they now have a Fake ad that my China Deal is losing us jobs. Opposite &amp; China is paying us $BILLIONS. Also I LOVE Seniors &amp; protect Preexisting C’s.,6/19/2020 14:21,22188,84100,FALSE,1.27398E+18
Twitter for iPhone,Big crowds and lines already forming in Tulsa. My campaign hasn’t started yet. It starts on Saturday night in Oklahoma!,6/19/2020 14:08,28699,145603,FALSE,1.27398E+18
Twitter for iPhone,If the Dems get in our Country is in big trouble! https://t.co/CjNkGr0uLM,6/19/2020 13:54,16823,67673,FALSE,1.27398E+18
Twitter for iPhone,RT @henryrodgersdc: WOAH: Terry McAuliffe recorded saying Dems prefer Biden stay 'in the basement' https://t.co/gWew0Bc7cD via @gregg_re @F…,6/19/2020 13:47,8276,0,FALSE,1.27398E+18
Twitter for iPhone,“THE SILENT MAJORITY IS STRONGER THAN EVER BEFORE.”,6/19/2020 13:45,49625,248171,FALSE,1.27398E+18
Twitter for iPhone,RT @realDonaldTrump: 96% Approval Rating in the Republican Party. Thank you!,6/19/2020 13:38,49975,0,FALSE,1.27397E+18
Twitter for iPhone,Any protesters anarchists agitators looters or lowlifes who are going to Oklahoma please understand you will not be treated like you have been in New York Seattle or Minneapolis. It will be a much different scene!,6/19/2020 13:34,79459,372069,FALSE,1.27397E+18
Twitter for iPhone,.@FoxNews is out with another of their phony polls done by the same group of haters that got it even more wrong in 2016. Watch what happens in November. Fox is terrible!,6/19/2020 13:27,22141,99616,FALSE,1.27397E+18
Twitter for iPhone,...ruling &amp; request of yesterday. I have wanted to take care of DACA recipients better than the Do Nothing Democrats but for two years they refused to negotiate - They have abandoned DACA. Based on the decision the Dems can’t make DACA citizens. They gained nothing! @DHSgov,6/19/2020 13:14,14152,56109,FALSE,1.27397E+18
Twitter for iPhone,The Supreme Court asked us to resubmit on DACA nothing was lost or won. They “punted” much like in a football game (where hopefully they would stand for our great American Flag). We will be submitting enhanced papers shortly in order to properly fulfil the Supreme Court’s.....,6/19/2020 13:14,22822,87017,FALSE,1.27397E+18
Twitter for iPhone,https://t.co/MGBKlaDrhm,6/19/2020 2:08,92523,272681,FALSE,1.2738E+18
Twitter for iPhone,https://t.co/vnRpk0zl5y,6/19/2020 0:12,136305,467944,FALSE,1.27377E+18
Twitter for iPhone,Great things coming to Arkansas! $40M to be awarded to @myARDOT from @USDOT to reconstruct and improve US 67 in @PulaskiAR and Lonoke Counties. Will reduce congestion and travel time – a huge boost for economic growth!,6/18/2020 22:24,11034,48649,FALSE,1.27374E+18
Twitter for iPhone,$40M proposed to @AnokaCounty in Minnesota from @USDOT for the Ramsey Gateway Project on US Highway 10/169. Will help congestion and make travel safer and more efficient in the area!,6/18/2020 22:23,9188,41325,FALSE,1.27374E+18
Twitter for iPhone,Designating $38.1 million to @MaineDOT1 from @USDOT to replace SEVEN bridges and improve FIVE locations in Kennebec Oxford Penobscot and Somerset Counties. Very important for keeping our bridges safe and people moving in the Great State of Maine!,6/18/2020 22:19,9305,40883,FALSE,1.27374E+18
Twitter for iPhone,$55.15M will be on its way to @KYTC to widen @mtnparkway from two lanes to four lanes between the KY 191 overpass and the KY 205 interchange. Must keep the people of Kentucky moving efficiently and safely!,6/18/2020 22:18,8884,39068,FALSE,1.27374E+18
Twitter for iPhone,Big news for @EagleCounty Colorado! $60.7M proposed to @ColoradoDOT from @USDOT for improvements and enhanced safety to the Vail Pass on I-70 between miles 180-190. HUGE for safe travel through the region!,6/18/2020 22:17,8535,38662,FALSE,1.27374E+18
Twitter for iPhone,I’m designating $56.8M to @DelawareDOT to construct a redesigned interchange at I-95 and SR 896 in New Castle County. Huge improvement for traffic flow and safety in this important area!,6/18/2020 22:15,11688,55274,FALSE,1.27374E+18
Twitter for iPhone,Floridians will get $10M grant from @USDOT for @MyFDOT’s I-4 to improve technology to provide travelers with better information and important messages in real time! Will make getting BACK TO WORK easier. Great work @GovRonDeSantis!,6/18/2020 22:15,8541,37467,FALSE,1.27374E+18
Twitter for iPhone,$71.5M will be headed to @MississippiDOT from @USDOT to finish the Greenville Bypass in Washington County. So important for economic growth in the area and reducing travel times through Western Mississippi on US 82!,6/18/2020 22:14,8205,36807,FALSE,1.27374E+18
Twitter for iPhone,I’m proposing a $50M award to @nevadadot from @USDOT to reconstruct the Tropicana Avenue/I-15 interchange. So important for improving and reducing traffic in this booming area!,6/18/2020 22:12,9973,45038,FALSE,1.27374E+18
Twitter for iPhone,$25M coming your way @NCDOT! The great state of North Carolina is set to be awarded @USDOT funding to help complete highway improvements in the US 74 corridor in Cleveland Columbus and Robeson Counties. Huge for travel and growth in the area!,6/18/2020 22:12,7709,34608,FALSE,1.27374E+18
Twitter for iPhone,.@RIDOTNews is set to be awarded $65 million from @USDOT to complete multiple safety improvements and repairs to the RI-246 corridor – greatly improving travel through the region!,6/18/2020 22:12,7193,33561,FALSE,1.27374E+18
